date,gdpm,Energy.sector,Business.sector,Business.industries,Industrial.production,manufacturing.industries,Durable.good,Information,communication.technology,technology.sector,Public.Sector,Content,media,Cannabis,Agriculture,forestry,fishing.and.hunting,Mining,quarrying,oil.extraction,gas.extraction,Utilities,Construction,Manufacturing,Wholesale.trade,Retail.trade,Transportation,warehousing,cultural.industries,cultural,Finance,insurance,Real.estate,rental,leasing,Professional,scientific,technical.services,Management.companies,Management.enterprises,Administrative.support,waste.management,Educational.services,Health.care,social.assistance,Arts,entertainment,recreation,Accommodation,food.services,Public.administration,perishable,export,import,trade.balance,US.industrial,US..Shipment,Building.Permits,Consumer.confidence.index,inflation,employment,US.employment,gdp.growth,Price.Index,Housing.starts,US.Retail,Shipment,US.Shipment,global.pmi,Inventories,retail.trade,US.retail,US.housing,consumption,expenditure,Services,investment,Residential,Machinery,equipment,Intellectual.property,Farm
18-Jan,-0.0624514,-18.7719418,-3.138805,-10.5159537,0.0109872,21.1018076,-12.435704,-0.3462813,0.297724,-28.2652325,-3.6524446,-0.6471836,0.7629984,16.1981537,25.8438924,-5.4293926,4.7642561,-7.8891292,-7.3885735,6.7521711,5.821433,1.3313604,0.1215788,1.1066966,18.9284967,-25.2323644,-4.954952,-3.9591912,8.4580943,-0.1825459,-3.3893114,0.2249037,-1.2152959,-0.522081,0.5585603,0.960746,1.0210432,-1.9620109,5.5012597,-18.0531296,2.2735532,-8.1883704,14.8441412,-3.1260474,2.082119,11.1588882,1.0644542,1.220242,-0.6538831,-8.8201631,4.0113819,-5.1006763,0.088945,2.6065006,-8.536496,24.4875915,-19.1882626,-1.4135693,-25.3869322,2.9011578,1.4690858,-1.685963,1.9373269,-1.8233784,0.3433917,6.3341096,9.2905922,-19.1882626,33.0638303,-3.0366336,-25.2323644,-2.1716806,-3.1526565,-0.2081357,-0.9272611,0.495203,1.0912469,0.5062834,-1.7516331,-0.5519723,-0.7308057,0.2979544
18-Feb,0.1111657,-18.6738765,8.6817627,5.2167913,0.6880973,-17.481157,-21.9312762,0.7328729,-3.1131281,2.6520419,1.8023178,0.7458638,-3.3304937,-8.1522068,-7.3821173,2.3550195,-1.6791527,-12.2904037,-32.9271581,10.2942997,-0.7983032,-1.1734417,-0.0558639,-0.8373932,4.8601957,-23.8291864,-0.7291998,-4.1038845,-52.8661442,2.7547053,-15.9574605,-0.620954,-1.3784848,0.2688964,0.9024062,0.0576444,-1.4728517,-3.752421,6.0779169,2.1186584,3.2368843,1.6597477,-3.4272058,0.6700434,-0.1838005,-10.7045721,-0.9583241,-1.0507004,-1.8978513,2.9170897,-6.3716116,-1.1365285,0.4248346,-1.2122994,12.7922269,-2.4680383,19.3860374,0.2168813,13.8684619,0.1831654,-1.2421047,-1.859315,-3.8074665,10.8969896,6.2629712,-11.9714411,3.3970424,19.3860374,-52.7076631,-8.7880287,-23.8291864,-12.0431935,7.8129194,-1.0561951,2.5036997,-0.1662675,-4.1760705,0.9019693,5.7710125,3.3964728,-1.0068332,-1.5370687
18-Mar,0.0875393,32.4557405,3.9175773,6.640811,-8.1712693,-0.0328615,35.8664816,-0.055605,-0.5807901,2.0284952,-1.5311316,-1.1273728,2.6862324,-0.9324651,-1.3414156,2.1409357,-0.5898891,-6.2062113,4.6755041,-6.8466307,0.4106133,-1.3827118,0.5139213,3.5948671,29.1225203,38.520105,1.8595572,11.9664375,29.8702201,-1.6623576,1.0446782,0.7144057,1.0732488,-0.135067,-4.6894505,2.0038821,1.721779,3.7177649,-10.6275317,7.8541411,-9.2476035,1.4210989,6.8947367,0.2623637,-0.1431128,1.074881,1.2133721,1.8507766,1.3826787,2.8501807,1.2397615,21.88811,1.8376175,1.4944518,1.9672845,-11.2082567,-4.7297199,-0.0967135,5.0538295,-2.7616532,-1.3080942,6.6135669,16.2447958,-4.2530242,-7.6227955,7.5517631,-2.6904775,-4.7297199,25.5047127,2.4504818,38.520105,13.6764749,2.1781003,2.2532512,2.4873035,-0.411453,-0.1314809,-1.1191431,-3.3291641,-2.2552711,5.4746036,1.7580216
18-Apr,0.0248728,-7.265976,-6.1837717,-13.759969,1.940235,-3.2541858,-14.5356374,0.3538166,11.6387986,-12.4309738,-7.1239042,1.7778246,5.515173,-5.3366643,10.7404332,-2.6019085,-16.0787757,-4.0555661,22.1004226,11.4865076,3.0050848,6.9997832,-0.0263077,-5.315054,-16.8768618,1.6826458,0.0653999,-3.3951925,26.6422209,-2.0965074,-1.9590092,0.1318754,-0.889883,-0.4909505,2.9318737,-1.16654,0.125804,-1.3526882,-1.290921,19.9828334,4.2664713,-5.6358424,-1.3679706,-1.3777571,0.9626326,-1.8800447,0.2480197,-0.4154296,-2.3424506,-3.5658614,5.4546923,-22.1334626,-2.2621299,-0.8647346,-2.2688587,12.5191352,12.1298197,-3.4356098,-10.8384597,0.2023328,1.197411,1.0094845,-16.2327756,0.15083,1.2626909,-7.4289068,3.4875656,12.1298197,-16.4813872,1.506825,1.6826458,-8.2094117,-3.0531978,2.6346559,-10.5728715,-0.3129329,0.9561819,-0.1438939,0.9769187,0.0939655,-1.7855465,-2.0285581
18-May,0.2044515,13.3688683,-6.9868219,5.8560191,-29.1458408,3.4623424,-5.7418612,0.4466584,-24.7630347,9.4960844,6.608434,-0.4804466,-3.4735053,3.8316703,-4.7891345,2.7830082,6.0498283,-2.885005,2.6939303,11.0909236,-0.8098047,-2.6295496,0.2737603,2.324908,-6.4472811,-7.165356,-0.7606718,-5.4712709,-13.2078158,2.984172,-2.5444946,0.2763262,0.0141508,2.0912104,0.6052712,-2.022159,-0.8549164,15.2948889,7.5625948,-28.8091307,2.4775579,2.5611028,1.5914502,-0.7015029,1.3749093,-2.9799484,-0.2783155,-0.6448477,0.170715,5.6979979,-0.6476462,10.5372683,0.081798,0.5931257,-21.8283971,5.9460574,-5.6932508,-1.6477386,-0.1295967,2.1955042,0.00745,-4.395625,-2.2972885,-0.5060166,-11.0406659,-3.2890553,-7.8526051,-5.6932508,42.9328772,-21.3034888,-7.165356,-5.9413871,2.3533771,-2.7718118,9.5767898,0.2394155,-0.2731137,0.1949549,1.3870385,-0.3757364,0.1582643,2.1603806
18-Jun,0.041773,5.4129341,12.2887736,3.2585562,22.897859,-1.8482911,0.00402,-1.0212727,35.8181354,-65.5169821,11.2994278,0.8600012,0.4105901,16.4322891,4.9438706,-1.1993501,6.0941175,1.5558121,-2.8779518,-12.0499912,-18.6333112,-6.1262895,0.5325825,0.4606235,-51.8605787,-21.1620715,-1.2342676,6.2239157,14.1819496,-1.057628,-0.026256,0.0957699,0.0707592,-0.6550936,-0.0868384,1.0426683,-0.3922919,-17.2617799,1.2399024,28.7747866,-12.9216499,1.4740053,-2.6527889,2.5875104,-0.2288781,3.0419025,0.5378533,-1.6899805,1.7901946,-3.855248,-14.166895,-10.215999,0.2286343,-0.8320474,39.6864536,-27.2621799,-18.7999475,2.3609956,14.8768943,0.2979083,0.012525,23.9068237,8.6531064,3.5497383,19.9179751,6.5203999,18.2669707,-18.7999475,-35.4978264,18.4811434,-21.1620715,13.7601753,1.0971276,-0.1323436,-2.5175975,-0.4910911,0.6247999,-0.1792568,-2.766084,1.648291,0.9882677,-0.7461554
18-Jul,0.0691081,-12.8904,4.4782002,-4.7174486,13.7183692,-2.4638428,3.0786425,1.0309871,-29.9095929,69.3585041,-3.9492523,0.278442,2.2194336,-3.0124404,-11.3358353,1.7078084,-1.576004,-1.2574752,-12.034364,-2.8629822,1.3468954,5.2842815,-0.6857074,2.8585055,13.2557602,19.6648339,1.1048219,-0.6583251,-43.7849589,-0.3512005,-1.6901306,-0.5070167,-0.00707,-0.3978667,-0.437729,2.0334384,-0.456478,13.7827666,-2.0712172,-2.0663606,6.0682211,-2.2636599,-3.304043,-0.9488429,-1.4920774,0.3168977,-0.9181296,1.3849177,-0.5516464,6.0123187,13.2351351,11.0882532,1.6632026,0.1533087,-22.5081272,12.4509672,11.9386467,-7.9038599,-17.475021,2.5448399,-1.0471237,-21.3572041,7.213935,-2.1577312,-3.5823686,-9.6229451,-1.5832142,11.9386467,0.3487693,0.9502495,19.6648339,-22.9720535,-12.1894276,-1.6966114,2.4047611,0.208943,0.0189817,0.0328486,0.5551318,-1.5708652,-5.1322813,2.2672744
18-Aug,0.0418228,5.900601,-5.7350825,-20.5850891,-27.2315204,4.2071658,3.4335314,0.9466327,16.7719776,8.1585096,-5.765018,1.4501145,-0.0669607,6.3983543,8.66737,-0.6406599,0.4171945,0.2183976,-21.7687793,-16.4484278,-11.3471101,0.4256495,-0.0216615,-1.8292661,23.2408776,-34.6811733,-0.4409783,-0.1457573,39.8635091,2.0021238,2.145552,0.9414258,0.0328158,0.3760205,4.4235481,-1.5807801,0.5842652,-18.5989097,0.7520073,-16.2177165,-6.5084477,3.1413608,8.0012092,2.0718609,7.5066619,1.796655,-0.7437791,1.1695427,0.3341589,-13.5128255,10.0623817,1.7636582,-1.1995967,0.2417646,13.7306786,5.7341992,-18.7196901,12.040233,17.1091819,1.9779565,-0.0139837,-2.0281183,0.5521359,2.0271029,6.7142195,12.4917933,-12.9963372,-18.7196901,25.4811125,5.570563,-34.6811733,24.1991502,5.2992901,5.1325556,10.8687901,-0.0871453,1.5731123,1.8674996,-0.5168828,0.7323149,13.529937,0.9132569
18-Sep,-0.014822,-22.6552286,-9.8067251,19.383936,26.2150166,6.9704906,-2.1242434,-2.6092854,-0.9744814,-1.8267123,2.8208096,-2.409058,1.1602546,4.9070608,5.5359459,-2.4129504,-5.9872265,-0.1094355,15.1538469,5.2742715,14.6961406,-0.7140547,0.4059212,-0.8560561,-12.9901345,32.0267769,0.0357508,-2.6514135,18.6878662,-2.1140032,-0.6874424,0.9275113,-0.5772399,-1.0765491,-5.6187098,-0.8015198,1.4226189,6.1651319,-3.9419137,5.9836421,-2.7481579,-1.0984881,-4.3409434,-0.6315725,-5.8033331,-2.397608,0.6293766,-2.7611494,2.6621028,9.1263075,-15.3186474,-6.5427339,-0.3789355,-1.7984167,-2.8021905,-20.5163533,5.2723401,-5.2272651,25.3987385,-1.0822356,-0.5678057,6.2949811,-4.777285,-4.3347444,-2.4805005,-14.6347088,-1.7749881,5.2723401,-38.1412793,-4.8630896,32.0267769,-16.4687819,3.9802937,-2.5854435,-15.9807049,-0.789207,0.7100145,2.1971804,1.229218,-0.8406292,-7.4611699,-0.7134558
18-Oct,0.1281861,10.7463808,3.4604055,1.5320117,-9.6957738,-6.5494793,-13.4347048,1.0072643,-6.2538899,-9.4767997,-5.5359902,0.6955954,-2.3919952,47.480516,-11.54626,1.3547455,5.8608249,-4.1372912,-3.957384,15.2937128,28.347799,-0.9908186,-0.2244784,-0.2802289,24.1593962,13.8786242,0.5290062,5.5282411,-4.6662589,0.6016756,-1.3529235,-0.6820552,1.887845,0.6687558,1.2958262,0.3960478,-2.7522896,4.6000867,-1.1482595,11.7088528,-5.9785646,0.91341,-6.72596,-0.8327213,1.4049941,-0.0805575,0.1188539,1.1958904,-1.482233,-2.8533252,7.0354603,-0.0354928,0.5531726,2.8435401,-16.1137934,30.4625628,20.3910248,0.3988469,-29.2956259,-1.0209969,-0.1327158,2.7785426,-2.8329355,10.0570517,-11.3459186,1.1677069,5.0248713,20.3910248,1.1142752,-11.7113628,13.8786242,14.78394,3.6588288,-0.4106424,-2.5291745,0.5986322,-2.9211786,-3.1852628,-1.4009238,0.3624183,-5.5606337,-1.070619
18-Nov,-0.0808358,-3.3715254,3.2194747,-9.5057019,-3.619958,-2.5508877,12.3216183,-0.577688,0.6000812,4.9730592,0.931666,0.0691557,1.7316905,-40.3660234,17.3144671,0.5504726,2.0515212,-1.2798393,-9.7378792,-0.2092169,-37.2065294,0.4570073,-0.0969983,0.5309997,12.2439973,-22.5637414,1.0092948,-6.0671913,-21.1046239,-1.0355809,-6.1287954,0.1011916,-1.3423554,-0.00502,-0.9709007,-0.6678787,-0.7553953,0.5127446,4.6573058,-57.5450971,7.3505862,-0.9211829,7.8728409,0.2219727,15.9025858,0.5216197,-2.3582437,-1.5057208,0.3193725,-2.9421546,-7.0700339,-9.5082292,-0.0716727,-4.2063867,0.913982,-7.7504923,-0.1590198,3.1699977,-0.3988424,-2.2651087,-0.4689921,-1.2298912,-2.2894939,-2.8374573,8.4746159,-9.8965063,-2.7301392,-0.1590198,26.4886192,33.1080698,-22.5637414,-10.0171068,-6.0322846,-2.0808722,-2.7725101,-0.9182764,-1.2110765,-2.3613487,0.9084241,-0.2000236,1.4571535,-0.134684
18-Dec,-0.0509673,-3.8265036,0.9409442,2.7085202,-1.3305725,-5.9214443,6.4797795,-3.0494002,-2.019801,-7.9306976,-1.0420044,-1.687564,-5.017633,-7.8806091,-5.9356731,1.0944934,-9.7843578,-1.3081816,34.4300341,4.330942,1.5999596,-1.2799232,2.265373,-0.2231753,-11.5601662,1.3632789,-1.8522637,3.8992937,-2.6636992,-0.9220261,1.7236528,1.0312917,-0.3920312,-0.0838875,-0.0542237,-0.2295226,0.4969399,-7.6251607,-1.7233493,27.962067,-7.8697205,-0.1314239,5.5341832,0.3152521,-14.676148,1.1171867,1.5044923,1.400767,0.2268071,3.4408,2.2910848,7.0009788,-4.4843444,-0.8462319,18.7401223,33.6035468,-15.5265817,-3.2027748,-12.1049656,2.2202099,-0.462135,-40.845342,1.753939,10.5729073,-13.0486878,18.5234202,-0.9132981,-15.5265817,-12.8614106,-23.7857209,1.3632789,1.7964836,11.8819363,3.6255577,-2.0584069,0.8401676,-2.3289534,-0.2649472,3.5265694,-1.3886667,1.9119472,1.7579409
19-Jan,0.1115637,-0.3830398,-19.3627135,5.3007773,14.4290262,4.6239457,2.5900975,2.6313608,-1.1641962,-6.0938179,3.4231917,1.0243396,4.5731148,1.1476321,-4.7933689,-2.8414038,4.3043099,0.4054998,-12.4314254,-18.3877574,-6.4899781,1.1900693,-2.1592083,0.782727,-15.0256985,5.3375004,4.194358,0.1378271,11.4560812,2.93247,-0.2245289,0.3101784,-0.5160831,-0.4472049,0.5662844,0.8899215,-1.9025669,-0.8546889,-2.3852182,43.8759975,2.7822956,2.192235,-6.1897577,-0.3402666,-0.627628,-2.252857,-1.7789177,-2.1095245,1.5580164,3.8740215,-11.1522311,6.7922028,1.388269,0.0567324,-29.8306887,-34.7575069,-3.7743396,5.7273878,36.9560246,-6.5945672,-1.0054394,35.727329,-4.0652632,-13.613807,20.3920748,-12.1574281,-2.0316378,-3.7743396,-16.2063389,-15.8770799,5.3375004,2.6880879,-8.5187241,-6.8794568,4.7681155,-0.0114384,1.6079139,1.374564,-1.2149605,1.4214586,-2.8165182,-3.0750037
19-Feb,-0.0983029,12.7418642,3.7975062,-8.6658517,-3.1904937,8.3816751,-9.3745573,-1.5386056,6.2639521,-1.4573373,-6.9173329,-1.4023573,-1.2179417,-4.1496824,2.4131431,2.0011757,-1.1372962,-0.8768685,13.9092685,1.4461205,15.7833459,5.2499341,0.4542633,0.3369371,-3.8347648,31.2185682,6.3095871,-1.312595,7.6401465,-3.7676449,0.6297733,0.7367051,-0.328142,1.5826781,0.6904242,-0.6553289,2.6578314,5.3437525,5.8319261,-25.9581841,-3.4726542,-0.713688,-2.6484201,1.436562,-3.1887723,-0.248961,1.9054469,1.1836199,-0.0939952,0.318909,5.0759502,-3.5026056,-0.3215521,0.4402378,0.0874664,0.5638146,17.465033,-13.2262257,-35.4091925,2.4551787,-0.7344457,-12.72314,4.2112105,-11.7919626,-17.60066,9.2527544,-5.8759317,17.465033,27.6854622,7.172305,31.2185682,-1.7673852,-9.8175993,3.0062582,0.8837492,-0.1612295,0.7074583,-1.5950625,1.1965771,-0.4048059,-2.3293651,-1.3552415
19-Mar,0.2166442,-9.1387565,-1.5331717,-1.9240206,-12.7822575,-15.9986524,2.4823798,0.9123105,-5.9456291,-0.9582001,-0.5809644,1.4633149,-1.6352036,1.2491945,1.2880825,-2.3366336,-1.266595,-2.5603242,-11.1427947,-1.1089458,-11.3397235,-2.0050813,-0.2349045,-1.405219,1.6854085,-35.8850112,-12.8328862,-5.3471352,-50.8258317,0.1532818,-1.1407398,1.5499922,-0.8203056,-0.1304875,2.0773371,-1.3859795,-3.7757236,-1.4669269,-1.4141183,-14.6483233,-2.7452763,-3.0486142,2.3765568,-3.2105005,-4.6237804,-0.2762732,-0.3404095,-2.1090358,-0.3790925,-6.2279805,14.0771704,-8.5025499,0.2820525,-1.4057518,5.8500954,0.863896,-5.8999632,6.1444724,1.3696738,-0.2596439,0.820532,-2.0233976,-0.206324,5.4371414,0.7249099,1.3446755,4.0545642,-5.8999632,-19.5974205,8.5596481,-35.8850112,6.3592001,8.6367797,-1.6667911,-4.9473546,0.3266963,1.2725359,0.2534317,-1.097724,1.0291072,-1.9741762,1.1565874
